name,volFrac,alpha_radians,beta_radians,gamma_radians,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,Corth0,Corth1,Corth2,Corth3,Corth4,Corth5,Corth6,Corth7,Corth8,Corth9,Corth10,Corth11,Corth12,Corth13,Corth14,Corth15,Corth16,Corth17,Corth18,Corth19,Corth20,Corth21,Corth22,Corth23,Corth24,Corth25,Corth26,Corth27,Corth28,Corth29,Corth30,Corth31,Corth32,Corth33,Corth34,Corth35,contrast,spin_volFrac,spin_thetaX,spin_thetaY,spin_thetaZ,spin_Corth0,spin_Corth1,spin_Corth2,spin_Corth3,spin_Corth4,spin_Corth5,spin_Corth6,spin_Corth7,spin_Corth8,spin_Corth9,spin_Corth10,spin_Corth11,spin_Corth12,spin_Corth13,spin_Corth14,spin_Corth15,spin_Corth16,spin_Corth17,spin_Corth18,spin_Corth19,spin_Corth20,spin_Corth21,spin_Corth22,spin_Corth23,spin_Corth24,spin_Corth25,spin_Corth26,spin_Corth27,spin_Corth28,spin_Corth29,spin_Corth30,spin_Corth31,spin_Corth32,spin_Corth33,spin_Corth34,spin_Corth35,spin_C0,spin_C1,spin_C2,spin_C3,spin_C4,spin_C5,spin_C6,spin_C7,spin_C8,spin_C9,spin_C10,spin_C11,spin_C12,spin_C13,spin_C14,spin_C15,spin_C16,spin_C17,spin_C18,spin_C19,spin_C20,spin_C21,spin_C22,spin_C23,spin_C24,spin_C25,spin_C26,spin_C27,spin_C28,spin_C29,spin_C30,spin_C31,spin_C32,spin_C33,spin_C34,spin_C35,spin_Rinv11,spin_Rinv12,spin_Rinv13,spin_Rinv21,spin_Rinv22,spin_Rinv23,spin_Rinv31,spin_Rinv32,spin_Rinv33
1386_b3,0.15738,1.21291802014123,0.752457102914133,1.61727777545932,0.030590136148,0.011256899374,0.0096649457543,0.001207827729,0.0034561905247,0.0074696363185,0.011256899374,0.031525805446,0.011250825806,0.0024900047011,0.00099415630768,0.0066034812827,0.0096649457534,0.011250825807,0.066657326456,0.0021015334874,0.0039890284683,0.0037463365261,0.0012078277289,0.0024900047009,0.0021015334867,0.014777255173,0.005375193962,0.0011399327839,0.0034561905245,0.00099415630785,0.0039890284683,0.0053751939618,0.013610179958,0.0012956752947,0.0074696363168,0.0066034812829,0.0037463365261,0.0011399327839,0.0012956752948,0.012959313411,0.0434658017322653,0.0154239812900794,0.0071801844715722,0.0005303373672169,0.0002112897744648,0.0008453817515088,0.0154239812897288,0.0691085493888407,0.0076950757538064,-0.0002503855727311,-0.0002254817150531,-0.0011267387569936,0.0071801844727713,0.0076950757540692,0.0199457757655665,-7.68932397701662e-05,-0.0005485183200571,0.0014081096605667,0.0005303373678065,-0.0002503855720928,-7.68932400103052e-05,0.0098808881713601,0.0013843883935083,8.94845032497245e-05,0.0002112897751421,-0.0002254817142012,-0.000548518321045,0.0013843883936081,0.0088217955002684,0.0005760174765537,0.0008453817514057,-0.0011267387574092,0.0014081096599559,8.94845035074633e-05,0.0005760174764007,0.0207706354520352,1,0.28482425,26.303791,15.001901,55.06693,0.045464627,0.009594653,0.0063110683,0,0,0,0.009594653,0.064834625,0.0090238955,0,0,0,0.0063110683,0.0090238955,0.023129068,0,0,0,0,0,0,0.012428738,0,0,0,0,0,0,0.010043874,0,0,0,0,0,0,0.016594721,0.03024737547897,0.0100262739873694,0.0106802395623416,-5.18144714706948e-05,0.00147190141519299,0.00525069918089576,0.0100262739873694,0.0314761700822355,0.0106127490327094,0.000615306123062378,-0.000217254181433681,0.00575994745311175,0.0106802395623416,0.0106127490327094,0.0589254828739536,0.00412608569762359,0.00508267170859424,0.00200147736153777,-5.18144714706943e-05,0.000615306123062379,0.00412608569762359,0.015955616027103,0.00376954764223337,-0.000214029923594864,0.00147190141519299,-0.000217254181433683,0.00508267170859424,0.00376954764223336,0.0157857953586518,-0.000212692457618559,0.00525069918089576,0.00575994745311175,0.00200147736153777,-0.000214029923594864,-0.000212692457618559,0.0137155673966656,0.623166174148306,0.28266099075205,0.729223342813731,0.683759815478515,0.255714196970596,-0.683434535419794,-0.379653044415753,0.924506903043321,-0.0339197890780236
1386_b4,0.16336,0.952031132181822,0.699571364772658,1.91479381507518,0.028973063624,0.012850838,0.0099892785678,-0.0011711764442,0.00072605033015,0.011073570877,0.012850837999,0.038869583729,0.015185000962,-0.010006887232,-0.0027202313987,0.013735789601,0.0099892785689,0.015185000962,0.06238681667,-0.013768255255,0.0018007081235,0.0043866961178,-0.0011711764441,-0.010006887232,-0.013768255254,0.020117502672,0.0065662294975,-0.0024477215436,0.00072605033003,-0.0027202313987,0.0018007081233,0.0065662294972,0.013711210529,-0.0019868150376,0.011073570877,0.0137357896,0.0043866961175,-0.0024477215435,-0.0019868150372,0.014724235889,0.0860244622737005,0.0169234152996979,0.0068267058266583,0.0001810548435195,-0.0003529962636479,-0.000517527560685,0.01692341529988,0.0481550155494538,0.0062754161987163,2.18585307673693e-05,0.000382020624482,0.000637494168457,0.0068267058276351,0.0062754161990366,0.0120491466079214,0.0002245219344639,0.0006000233225649,0.0008404991757441,0.0001810548430795,2.18585300955579e-05,0.0002245219350671,0.0077112416071954,0.0007616867926922,0.0006155234540786,-0.0003529962637024,0.000382020624926,0.0006000233229527,0.0007616867930959,0.0092977703463868,-0.0003412789486223,-0.0005175275615043,0.0006374941685909,0.0008404991751153,0.0006155234536016,-0.0003412789485526,0.0235443569323798,1,0.29019776,0,19.737118,45.135113,0.09258156,0.010374814,0.00902118,0,0,0,0.010374814,0.042038176,0.0049454374,0,0,0,0.00902118,0.0049454374,0.014887061,0,0,0,0,0,0,0.006802626,0,0,0,0,0,0,0.013591148,0,0,0,0,0,0,0.018937532,0.02546380089191,0.0105895561722734,0.0113719103752377,-0.00113088485881801,-0.00108417096526394,0.00853862784717746,0.0105895561722734,0.0402334630506325,0.0159345915741969,-0.0134067658532765,-0.00260229953611579,0.00980783467135069,0.0113719103752377,0.0159345915741969,0.0567002796140416,-0.0148087182612072,-0.00278895576605886,0.00502383461927643,-0.00113088485881801,-0.0134067658532765,-0.0148087182612072,0.0223349157404378,0.00737975653979305,-0.00244494631076414,-0.00108417096526394,-0.0026022995361158,-0.00278895576605886,0.00737975653979304,0.0165434555838281,-0.00301660107574689,0.00853862784717746,0.00980783467135069,0.00502383461927643,-0.00244494631076414,-0.00301660107574689,0.0140075613974421,0.298163883305223,0.626319579866694,0.72029305325538,0.623261732573817,0.443791337622499,-0.643889789762439,-0.722940600188863,0.640915776468985,-0.258038477889877
1388_b1,0.29693,1.46068025894353,0.751346750805439,0.729776036746241,0.12373887641,0.040350423283,0.037218062067,-0.0016256059287,-0.0072767451247,-0.018927705042,0.040350423283,0.10932843877,0.040885448415,-0.01300932925,0.0035415495013,-0.017535240508,0.037218062065,0.040885448415,0.12745567728,-0.021407169584,-0.0061862837356,-0.0057547189078,-0.001625605928,-0.01300932925,-0.021407169585,0.045071644323,-0.0091158329979,0.0034695440947,-0.0072767451255,0.0035415495016,-0.0061862837353,-0.0091158329976,0.042035330171,-0.0046776151806,-0.018927705042,-0.017535240508,-0.0057547189075,0.0034695440951,-0.0046776151799,0.043529894004,0.0769638282250442,0.0309431701557132,0.0285368598635677,-0.0021918814422293,-0.0025044424298501,-0.0011022535354222,0.0309431701559409,0.13769333356322,0.0451712217942247,-0.0027604377681968,0.0005264308252111,-0.0003642014599418,0.0285368598631911,0.0451712217944001,0.173471194572698,0.0020078835099643,0.000165841419221,0.0006242399104355,-0.0021918814419202,-0.0027604377687857,0.0020078835090807,0.0540611847978522,0.000737435709167,0.0007701724449782,-0.0025044424300119,0.0005264308249498,0.0001658414195599,0.0007374357093192,0.0321151381216011,-0.0021142774640343,-0.0011022535362037,-0.0003642014598344,0.0006242399094284,0.0007701724441751,-0.0021142774648596,0.0306578636280656,1,0.39586937,56.585323,23.229944,15.936835,0.07438212,0.028493108,0.034100085,0,0,0,0.028493108,0.13765371,0.037683547,0,0,0,0.034100085,0.037683547,0.17673846,0,0,0,0,0,0,0.049287282,0,0,0,0,0,0,0.039228015,0,0,0,0,0,0,0.033032805,0.11924442897021,0.0361841983232822,0.0399277528003708,-0.00434430922794486,-0.00364508354509498,-0.0170810219155634,0.0361841983232822,0.115888016774255,0.0373122601706672,-0.017439725267428,0.00380767256090539,-0.0179526606011512,0.0399277528003708,0.0373122601706672,0.127346901666894,-0.0158308511061201,-0.00374845255714545,-0.00577322774476555,-0.00434430922794486,-0.017439725267428,-0.0158308511061201,0.0441489531326628,-0.00848182611094829,0.00246767850518634,-0.00364508354509498,0.00380767256090538,-0.00374845255714545,-0.00848182611094828,0.0481980595063376,-0.00659700715505692,-0.0170810219155634,-0.0179526606011512,-0.00577322774476555,0.00246767850518635,-0.00659700715505692,0.0423485606553197,0.534256912477947,-0.690796198129767,0.487206490226671,0.726344188332443,0.0803070174929109,-0.682623544142068,0.432427648913914,0.718575949772084,0.544660383049778
1388_b2,0.29114,0.257488433953364,0.361647093273623,0.733185768455793,0.1399482898,0.030740612353,0.042060593487,-0.0046986439672,0.014228045665,-0.0094475582522,0.030740612354,0.078457118616,0.033935697777,-0.014419112988,0.0056444507387,-0.0045620235997,0.042060593489,0.033935697775,0.13293752785,-0.022633859347,0.014075730468,-0.003745775018,-0.0046986439661,-0.014419112988,-0.022633859346,0.036118505984,-0.0041084027088,0.007199595275,0.014228045666,0.0056444507389,0.014075730468,-0.0041084027098,0.048154887744,-0.0088494858687,-0.0094475582506,-0.0045620235996,-0.0037457750174,0.0071995952749,-0.0088494858692,0.034807191477,0.112815342697708,0.0260067396434004,0.0429630039355524,0.0009106533552323,0.0004863336824472,-0.0015659847389451,0.026006739645034,0.0644800059422942,0.0324190114377261,0.0011722137004971,0.0002772563354918,0.0038340875129038,0.0429630039363802,0.032419011435091,0.184743884827813,-0.0007428202803722,-0.000549216535816,-0.000867815705254,0.000910653356412,0.001172213699605,-0.0007428202790681,0.0358507434993232,0.0007318266354539,0.00015009972539,0.0004863336818391,0.0002772563353581,-0.0005492165360881,0.0007318266347051,0.051847643751372,-0.0001229470006828,-0.0015659847374686,0.0038340875133155,-0.0008678157054672,0.0001500997251009,-0.000122947000777,0.0260340493533969,1,0.38786468,25.676493,57.46953,0,0.11045372,0.022103408,0.035728723,0,0,0,0.022103408,0.062729865,0.033981167,0,0,0,0.035728723,0.033981167,0.18480009,0,0,0,0,0,0,0.041219063,0,0,0,0,0,0,0.047236867,0,0,0,0,0,0,0.026921108,0.131195947079289,0.0299660514444182,0.0408294711743858,-0.00668976368275607,0.0141003953126092,-0.00835286524398416,0.0299660514444182,0.0779783887978083,0.030663588678995,-0.0156652901938342,0.00538329871128017,-0.00961622929496002,0.0408294711743858,0.030663588678995,0.129517712527305,-0.0178487605888189,0.0171905831301856,-0.00290624963691008,-0.00668976368275607,-0.0156652901938342,-0.0178487605888189,0.0369599690904828,-0.00359582954180616,0.00636403863116125,0.0141003953126092,0.00538329871128016,0.0171905831301856,-0.00359582954180616,0.0512578194291336,-0.00892505762521147,-0.00835286524398415,-0.00961622929496002,-0.00290624963691007,0.00636403863116125,-0.00892505762521146,0.0368050627781826,0.778848360902658,0.0397625111768279,0.625950615803,0.238180471483124,0.904480415430167,-0.353815264096039,-0.580228656413418,0.424657651300651,0.694982435366891
1388_b3,0.25447,0.0332433599541617,2.13099391728595,-0.0974812323534091,0.11900221404,0.021302896487,0.025151236956,-0.0033572463087,0.0018178754285,0.0014447107051,0.021302896487,0.055039569847,0.018450721665,-0.0046216970238,0.0019942635844,0.0020019789845,0.025151236957,0.018450721666,0.066476652961,-0.01148635255,0.0027664481031,-0.0016211601879,-0.0033572463085,-0.0046216970231,-0.01148635255,0.020733570309,-0.00086645048138,0.0023213245943,0.001817875427,0.001994263584,0.0027664481019,-0.00086645048168,0.031678751014,-0.0049600341467,0.0014447107043,0.0020019789861,-0.0016211601874,0.0023213245945,-0.0049600341462,0.027257054977,0.118953258132871,0.0278741512533715,0.0193949930220962,-9.69837142321074e-05,0.0005395138741679,-0.001683296277284,0.0278741512542897,0.0785984900596676,0.0163368341518319,-0.0013097231675923,0.000865433198608,0.0021329037277286,0.019394993022951,0.0163368341516782,0.0455644420172431,0.0033905937349848,-0.0018525559931683,-0.0009283188826628,-9.69837150671578e-05,-0.0013097231678428,0.0033905937341189,0.0186166927294625,-0.0013522875173859,0.000395995975785,0.00053951387539,0.0008654331985189,-0.0018525559940748,-0.0013522875180355,0.0240037266322565,0.0004000727773547,-0.0016832962780702,0.0021329037268948,-0.000928318884019,0.0003959959758622,0.0004000727780436,0.0357500802573902,1,0.3439574,15.001901,26.425323,60.368084,0.111410104,0.021676254,0.021560812,0,0,0,0.021676254,0.08449526,0.017985389,0,0,0,0.021560812,0.017985389,0.052044146,0,0,0,0,0,0,0.021989554,0,0,0,0,0,0,0.027257793,0,0,0,0,0,0,0.030162659,0.110443532066199,0.0215964500472524,0.0220319081502603,-0.000196448482962556,0.00376559305810154,-0.0002372763865571,0.0215964500472524,0.0586570109129008,0.020541128156889,-0.00605791214596639,7.25584910631209e-05,0.000425105984089033,0.0220319081502603,0.020541128156889,0.072954904312097,-0.00840290119223749,0.000842108338742751,0.000704771456956095,-0.000196448482962556,-0.00605791214596639,-0.0084029011922375,0.0245798571368797,0.000797321115405906,0.000359243938974103,0.00376559305810154,7.25584910631203e-05,0.000842108338742751,0.000797321115405907,0.0297302285447943,-0.00144985420817491,-0.0002372763865571,0.000425105984089032,0.000704771456956094,0.000359243938974103,-0.00144985420817491,0.0280469516727277,0.99196215215898,-0.115484399885724,0.0517150081423098,-0.0176607255989539,-0.531060019137776,-0.847150137133143,0.125296398413695,0.839427548664219,-0.528830977806839
1388_b4,0.30425,0.4691517984561,0.370904351771532,1.38371156314224,0.13633652564,0.029681734605,0.036793489817,-0.0057744975712,-0.01160509749,-0.0073762981441,0.029681734603,0.076824268031,0.03696203122,-0.01701213201,9.4550742699e-05,-0.0061984122438,0.036793489816,0.036962031219,0.13128366824,-0.032175187591,-0.012860706532,0.00028982807902,-0.0057744975703,-0.017012132011,-0.032175187594,0.041346192722,-0.00033529621002,-0.00099060421389,-0.01160509749,9.4550743403e-05,-0.012860706533,-0.00033529621006,0.046124005968,-0.00942584104,-0.0073762981425,-0.0061984122433,0.00028982807918,-0.00099060421294,-0.0094258410399,0.033843852746,0.176656620804818,0.0233728083582728,0.0428405333431505,-0.0005854269962508,-0.0017818817257864,-0.0005928005767654,0.0233728083552173,0.0567167104010108,0.0252889899263322,-0.001122406560548,0.0007874772005185,0.0005117779764458,0.0428405333444977,0.0252889899261046,0.134940978731596,0.0006794817978755,0.0028106173307535,0.001189369744372,-0.0005854269966965,-0.0011224065594864,0.0006794817995282,0.0273615543934972,0.0009575900881886,0.0007361036857173,-0.0017818817255952,0.0007874771997775,0.0028106173322873,0.0009575900880033,0.0541467414130645,9.76297441343946e-05,-0.0005928005742464,0.0005117779771945,0.0011893697442037,0.0007361036853519,9.76297439075503e-05,0.0278708316162257,1,0.3873756,15.001901,50.845745,21.403753,0.16978192,0.028172337,0.034921877,0,0,0,0.028172337,0.05700245,0.024983272,0,0,0,0.034921877,0.024983272,0.14069366,0,0,0,0,0,0,0.029911585,0,0,0,0,0,0,0.04712637,0,0,0,0,0,0,0.035087135,0.133105289270518,0.0309957931032143,0.0350137935710508,-0.00624904598965533,-0.00482076999563443,-0.0106646141137986,0.0309957931032143,0.0805651429649703,0.0322693548670611,-0.0187959442982921,-0.00223734581178931,-0.00414514092142966,0.0350137935710508,0.0322693548670611,0.13340468668186,-0.0243807173110377,-0.0125219543308274,0.00169638577082949,-0.00624904598965533,-0.0187959442982921,-0.0243807173110377,0.0392604018416854,0.000943001408799087,-0.00340982508080809,-0.00482076999563443,-0.00223734581178932,-0.0125219543308274,0.000943001408799088,0.0452313495665534,-0.00917501891486506,-0.0106646141137986,-0.00414514092142966,0.00169638577082949,-0.00340982508080809,-0.00917501891486506,0.0378347941330873,0.326917640077583,0.233560216250591,0.915737124938747,0.421385031680523,0.831299306716636,-0.362458435862715,-0.845907507758212,0.504371973881795,0.173347628425868
1390_b1,0.2588,0.902202133528499,0.696660752791769,1.31289775565525,0.074495098781,0.035741413929,0.02737006344,-0.00081916693001,-0.0066707962281,0.024111452181,0.035741413929,0.094600967457,0.032547813123,0.009154526139,0.0021210138139,0.026414147821,0.02737006344,0.032547813124,0.15448694108,0.016696928042,-0.010114547618,0.0099152286618,-0.00081916692981,0.0091545261396,0.016696928042,0.041427699543,0.014350825961,0.0010464467899,-0.0066707962272,0.0021210138144,-0.010114547618,0.014350825961,0.034430173272,0.00057821667159,0.024111452181,0.026414147821,0.0099152286617,0.0010464467899,0.0005782166711,0.03928356259,0.143503253200223,0.0425098734940597,0.0194263195636894,0.0001759301945258,0.000777871848495,0.0026237013921621,0.0425098734950942,0.166439930402974,0.0176199864233326,0.0002594304937828,-0.0004178681830265,-0.0016825511289365,0.019426319564177,0.0176199864227721,0.045846045736678,-0.0024408626104411,-0.0014512654054662,0.0009177305785939,0.0001759301951187,0.0002594304942219,-0.0024408626104467,0.0213526230327772,0.0010363514450196,-0.0006416679822412,0.0007778718485336,-0.0004178681827261,-0.0014512654054907,0.0010363514447924,0.0223653258546323,0.000192326544131,0.0026237013928245,-0.0016825511294328,0.0009177305785848,-0.0006416679824049,0.0001923265444143,0.0553203755066531,1,0.3798825,18.679089,15.001901,42.961605,0.14280713,0.032232918,0.021156238,0,0,0,0.032232918,0.16944489,0.023054931,0,0,0,0.021156238,0.023054931,0.048532754,0,0,0,0,0,0,0.027226478,0,0,0,0,0,0,0.024601787,0,0,0,0,0,0,0.045584198,0.0781762987836628,0.031751296862084,0.0303403719820526,-0.00232252734319591,-0.00674860301795003,0.0205709021740594,0.0317512968620839,0.0912448875973713,0.0370564755447923,0.00830960713804176,-0.00111923026209186,0.022255602849071,0.0303403719820526,0.0370564755447923,0.145955472841108,0.0186690233873658,-0.0026126503787517,0.00890609893752143,-0.00232252734319591,0.00830960713804176,0.0186690233873658,0.0462522193093609,0.013338131189941,-0.00233579483179738,-0.00674860301795003,-0.00111923026209186,-0.0026126503787517,0.013338131189941,0.038127359641786,-0.000873360588595836,0.0205709021740594,0.022255602849071,0.00890609893752144,-0.00233579483179738,-0.000873360588595837,0.035736941437782,0.644955594327622,0.184464453353759,0.741623318669527,0.601851667388253,0.475443879428725,-0.641660103150994,-0.47096374786971,0.860189504099337,0.195619951001561
1390_b2,0.3306,1.39478656197686,0.448831344794134,1.18186136927129,0.11550524764,0.05120964441,0.051397840785,-0.00028996714219,-0.019825773035,0.014384244623,0.051209644411,0.16143848625,0.061553882295,0.013586312074,-0.0038885769146,0.018797527088,0.051397840783,0.061553882297,0.23502175818,0.015638116433,-0.0330452873,0.0039947364622,-0.00028996714192,0.013586312074,0.015638116434,0.068600233866,0.0059086007462,-0.0069718787495,-0.019825773035,-0.0038885769141,-0.0330452873,0.0059086007461,0.058050948463,0.00064111014494,0.014384244624,0.01879752709,0.0039947364621,-0.0069718787493,0.0006411101446,0.04824449649,0.183994637694375,0.0660303385731756,0.0426715559625949,-0.0010008937427141,0.0018578582859049,0.0006442383818029,0.0660303385734933,0.262285828503388,0.0432521222625212,0.0003114141652395,-0.0013233637580034,-0.0002351484883592,0.0426715559604755,0.0432521222629575,0.0900997272580193,-0.0005104984424787,-0.002263368261578,-0.0003568304293164,-0.0010008937408516,0.0003114141644751,-0.0005104984431076,0.0484213968925739,-0.0012388328414785,-0.0006470584885011,0.0018578582868724,-0.0013233637564447,-0.0022633682613071,-0.0012388328408862,0.0390157890850119,0.0002640555245992,0.0006442383816809,-0.0002351484881289,-0.0003568304289972,-0.0006470584884187,0.000264055524591,0.0752511421485233,1,0.44270816,24.418497,0,51.48169,0.17558679,0.055506486,0.03658828,0,0,0,0.055506486,0.2687272,0.04892639,0,0,0,0.03658828,0.04892639,0.089355305,0,0,0,0,0,0,0.056363318,0,0,0,0,0,0,0.039906047,0,0,0,0,0,0,0.06991689,0.116178143196099,0.0440068139430077,0.0526791357619878,0.00250340189508265,-0.02190403864075,0.0104552780048022,0.0440068139430077,0.155694343119789,0.0531309453218807,0.0116213719575569,-0.00523156166123095,0.0177536344179512,0.0526791357619878,0.0531309453218807,0.24420533063036,0.0152729634729353,-0.0293396630233566,0.00032193723166083,0.00250340189508265,0.0116213719575569,0.0152729634729353,0.0650361517831942,0.00264758414478691,-0.00839089117092362,-0.02190403864075,-0.00523156166123095,-0.0293396630233566,0.00264758414478691,0.0613265150784321,0.00414791370739426,0.0104552780048022,0.0177536344179512,0.000321937231660824,-0.00839089117092362,0.00414791370739426,0.0486193271652499,0.461701674052161,-0.303039963397159,0.83366560728009,0.887035266222868,0.157759341666506,-0.433912925128852,-2.55804259133574e-05,0.939829117819404,0.341644886752959
1390_b3,0.25333,2.73264795826436,2.14043076721528,2.68724675888557,0.077953046394,0.030749691718,0.023327882117,-8.0466244894e-05,-0.00076996028236,0.0051539657166,0.030749691719,0.13491104323,0.036184484656,-0.0061803097908,-0.0016014730768,0.010606346723,0.023327882116,0.036184484656,0.11843177355,-0.011094991565,-0.0082874206493,0.0028270217381,-8.0466244864e-05,-0.0061803097915,-0.011094991566,0.042939821606,0.0049940005504,-0.001954342493,-0.00076996028244,-0.0016014730763,-0.0082874206492,0.00499400055,0.024848731418,-0.0010151589958,0.0051539657171,0.010606346721,0.0028270217377,-0.0019543424928,-0.001015158996,0.03348867368,0.0749571367570086,0.024190788904336,0.0274746324178598,-0.0031961501722179,-0.0013698705910731,-0.0005053640114828,0.0241907889035751,0.103692630887381,0.0409728952959333,0.0006361963364675,-9.1961287738753e-05,-0.0008889567630091,0.0274746324176177,0.040972895297136,0.147893579275153,0.000969157450135,0.0006044719478757,0.0002526644499868,-0.0031961501727981,0.0006361963371316,0.0009691574501839,0.0483777214922506,0.0009142114512077,-0.0005914819685175,-0.0013698705915098,-9.19612871030429e-05,0.0006044719498148,0.0009142114504545,0.030692465285579,-0.0034443614617132,-0.0005053640115445,-0.0008889567632845,0.0002526644498902,-0.0005914819681767,-0.0034443614617975,0.0245832980533993,1,0.37644333,63.26238,31.173054,15.001901,0.07720154,0.025032723,0.030990386,0,0,0,0.025032723,0.10364218,0.03057238,0,0,0,0.030990386,0.03057238,0.1459471,0,0,0,0,0,0,0.03999687,0,0,0,0,0,0,0.03686191,0,0,0,0,0,0,0.029993415,0.0803324993352537,0.0301258289609059,0.0269367597762586,-0.00275669199689272,-0.00312200542874091,0.00570638529839852,0.0301258289609059,0.126915036902578,0.0352339971990244,-0.0111023642075424,-0.00187746628810427,0.00740884707805442,0.0269367597762586,0.0352339971990244,0.10814108988979,-0.00526819507453333,-0.00310995496425512,0.00192573287676864,-0.00275669199689272,-0.0111023642075424,-0.00526819507453333,0.0444072266898672,0.0028474594603702,-0.00233330899595611,-0.00312200542874091,-0.00187746628810427,-0.00310995496425512,0.00284745946037021,0.0323257942631192,-0.00305082129291972,0.00570638529839852,0.00740884707805443,0.00192573287676864,-0.00233330899595611,-0.00305082129291972,0.0358202709832026,0.97141335880863,0.0181991642056005,-0.236695747216451,-0.214457575737353,0.494852091422422,-0.842098186569543,0.101803902366236,0.868786623997557,0.484608880878109
1390_b4,0.28211,0.67234941056998,0.364012765580215,1.26937870033662,0.072841200439,0.034385371445,0.0304065983,0.00044972004274,-0.0036397436934,0.0094826130832,0.034385371444,0.15034764874,0.045323962474,0.020598346229,-0.000539000303,0.017124910622,0.030406598299,0.045323962475,0.15054127411,0.022269931171,-0.01202308375,0.0031572098986,0.0004497200428,0.020598346229,0.022269931169,0.053963823944,0.0053223629304,-0.00077873023139,-0.003639743693,-0.00053900030251,-0.012023083751,0.0053223629307,0.032452707519,0.0023486616416,0.0094826130837,0.017124910623,0.0031572098986,-0.0007787302311,0.0023486616413,0.036887697747,0.126544972550003,0.0477235629953318,0.026644681803192,0.0001930506675699,0.0004423469535581,0.0001382991705935,0.047723562993062,0.195530209029515,0.0291159535402843,1.94800786627873e-05,0.0001828266471444,-0.000610902242437,0.0266446818033648,0.0291159535408263,0.0649184094704206,-0.0008725740638165,-0.0004209335345178,0.0014845666383831,0.0001930506675616,1.94800799995228e-05,-0.0008725740635389,0.0329155231066471,0.0020067942809061,-0.0006778296400031,0.000442346954388,0.000182826646932,-0.000420933534117,0.0020067942804629,0.0268321579305515,0.0007570883868186,0.0001382991713563,-0.0006109022434565,0.0014845666385927,-0.000677829640741,0.0007570883869575,0.056924814292332,1,0.39475617,26.634134,15.001901,51.56383,0.13157508,0.03617484,0.027115846,0,0,0,0.03617484,0.18618861,0.0329435,0,0,0,0.027115846,0.0329435,0.06837757,0,0,0,0,0,0,0.03906516,0,0,0,0,0,0,0.030910999,0,0,0,0,0,0,0.048185524,0.0779074274278068,0.0321339232590057,0.0323256840544022,0.00158187667270504,-0.0051706721352232,0.00899376187984048,0.0321339232590057,0.14007453349103,0.0465430859502493,0.0185706003689276,-0.00169487497491917,0.0109481944499412,0.0323256840544022,0.0465430859502493,0.138622284553849,0.0163435710455562,-0.00625937771275344,0.00474536517086698,0.00158187667270504,0.0185706003689276,0.0163435710455562,0.0573387743279776,0.00675421819290201,-0.00302494790243002,-0.00517067213522321,-0.00169487497491918,-0.00625937771275344,0.00675421819290201,0.037950283983648,0.003315789759045,0.00899376187984048,0.0109481944499412,0.00474536517086699,-0.00302494790243002,0.00331578975904499,0.0376411319520315,0.444008508572785,0.0810829023324491,0.892346349387007,0.582015565554349,0.73109692420627,-0.356026921550299,-0.68125936747132,0.677438447658145,0.277421743681168
